# Species	Genes	Alg.-Conn.	ATCC17978.fasta	ATCC19606.fasta	MDR-TJ.fasta	MDR-ZJ06.fasta	NCGM237.fasta	PKAB07.fasta	TCDC-AB0715.fasta	TYTH-1.fasta	UNVERIFIED_AC12.fasta	ZW85-1.fasta
9	9	0.88	*	lcl|NZ_CP058289.1_prot_WP_000850357.1_1930	lcl|NC_017847.1_prot_WP_000850353.1_2245	lcl|NC_017171.2_prot_WP_000850353.1_2640	lcl|NZ_AP013357.1_prot_WP_000850353.1_2410	lcl|CP006963.1_prot_AHJ92899.1_1441	lcl|CP002522.2_prot_ADX91983.1_1555	lcl|NC_018706.1_prot_WP_000850353.1_1750	lcl|CP007549.3_prot_AHX27687.1_718	lcl|NC_023028.1_prot_WP_023896926.1_2077
9	9	0.88	lcl|NZ_CP033110.1_prot_WP_000039485.1_3439	lcl|NZ_CP058289.1_prot_WP_000039487.1_3200	lcl|NC_017847.1_prot_WP_000039483.1_3514	lcl|NC_017171.2_prot_WP_000039483.1_1326	lcl|NZ_AP013357.1_prot_WP_000039483.1_3636	lcl|CP006963.1_prot_AHJ91676.1_208	lcl|CP002522.2_prot_ADX90639.1_200	*	lcl|CP007549.3_prot_AHX30354.1_3387	lcl|NC_023028.1_prot_WP_023897420.1_3237
9	9	0.88	lcl|NZ_CP033110.1_prot_WP_000909272.1_576	lcl|NZ_CP058289.1_prot_WP_002134572.1_321	lcl|NC_017847.1_prot_WP_000934711.1_524	lcl|NC_017171.2_prot_WP_000934711.1_603	lcl|NZ_AP013357.1_prot_WP_000934711.1_539	lcl|CP006963.1_prot_AHJ94580.1_3133	lcl|CP002522.2_prot_ADX93787.1_3355	lcl|NC_018706.1_prot_WP_000934711.1_3388	lcl|CP007549.3_prot_AHX28917.1_1948	*
9	9	0.88	lcl|NZ_CP033110.1_prot_WP_001989473.1_3475	lcl|NZ_CP058289.1_prot_WP_000058355.1_3235	lcl|NC_017847.1_prot_WP_000058354.1_3549	lcl|NC_017171.2_prot_WP_000058354.1_1291	lcl|NZ_AP013357.1_prot_WP_000058354.1_3671	lcl|CP006963.1_prot_AHJ91641.1_173	lcl|CP002522.2_prot_ADX90604.1_165	*	lcl|CP007549.3_prot_AHX26990.1_21	lcl|NC_023028.1_prot_WP_043960410.1_3273
9	9	0.879	lcl|NZ_CP033110.1_prot_WP_001062913.1_3551	lcl|NZ_CP058289.1_prot_WP_001062908.1_3311	lcl|NC_017847.1_prot_WP_001062924.1_3629	lcl|NC_017171.2_prot_WP_001062904.1_1216	lcl|NZ_AP013357.1_prot_WP_001062915.1_3745	lcl|CP006963.1_prot_AHJ91569.1_101	lcl|CP002522.2_prot_ADX90538.1_99	lcl|NC_018706.1_prot_WP_001062915.1_297	lcl|CP007549.3_prot_AHX27591.1_622	*
9	9	0.879	lcl|NZ_CP033110.1_prot_WP_001279073.1_3485	lcl|NZ_CP058289.1_prot_WP_001112624.1_3245	lcl|NC_017847.1_prot_WP_001279070.1_3559	lcl|NC_017171.2_prot_WP_001279061.1_1280	lcl|NZ_AP013357.1_prot_WP_001279061.1_3682	lcl|CP006963.1_prot_AHJ91630.1_162	lcl|CP002522.2_prot_ADX90594.1_155	*	lcl|CP007549.3_prot_AHX26979.1_10	lcl|NC_023028.1_prot_WP_023897433.1_3284
9	9	0.877	lcl|NZ_CP033110.1_prot_WP_000742883.1_2920	lcl|NZ_CP058289.1_prot_WP_000742883.1_2708	lcl|NC_017847.1_prot_WP_000742883.1_2951	lcl|NC_017171.2_prot_WP_000742883.1_1889	lcl|NZ_AP013357.1_prot_WP_000742883.1_3065	lcl|CP006963.1_prot_AHJ92217.1_756	lcl|CP002522.2_prot_ADX91196.1_767	lcl|NC_018706.1_prot_WP_000742883.1_977	*	lcl|NC_023028.1_prot_WP_004748182.1_2752
9	9	0.877	lcl|NZ_CP033110.1_prot_WP_000749906.1_1486	*	lcl|NC_017847.1_prot_WP_000749909.1_2640	lcl|NC_017171.2_prot_WP_000749909.1_2314	lcl|NZ_AP013357.1_prot_WP_000749909.1_1164	lcl|CP006963.1_prot_AHJ92612.1_1151	lcl|CP002522.2_prot_ADX91612.1_1184	lcl|NC_018706.1_prot_WP_000749909.1_1385	lcl|CP007549.3_prot_AHX29741.1_2773	lcl|NC_023028.1_prot_WP_023897119.1_2436
9	9	0.877	lcl|NZ_CP033110.1_prot_WP_000809284.1_3483	lcl|NZ_CP058289.1_prot_WP_000809284.1_3243	lcl|NC_017847.1_prot_WP_000809281.1_3557	lcl|NC_017171.2_prot_WP_000809281.1_1282	lcl|NZ_AP013357.1_prot_WP_000809281.1_3680	lcl|CP006963.1_prot_AHJ91632.1_164	lcl|CP002522.2_prot_ADX90596.1_157	*	lcl|CP007549.3_prot_AHX26981.1_12	lcl|NC_023028.1_prot_WP_000809281.1_3282
9	9	0.876	*	lcl|NZ_CP058289.1_prot_WP_000977188.1_1929	lcl|NC_017847.1_prot_WP_000977183.1_2244	lcl|NC_017171.2_prot_WP_000977183.1_2641	lcl|NZ_AP013357.1_prot_WP_000977183.1_2409	lcl|CP006963.1_prot_AHJ92900.1_1442	lcl|CP002522.2_prot_ADX91984.1_1556	lcl|NC_018706.1_prot_WP_000977183.1_1751	lcl|CP007549.3_prot_AHX27686.1_717	lcl|NC_023028.1_prot_WP_023896925.1_2076
9	9	0.875	lcl|NZ_CP033110.1_prot_WP_000525037.1_1568	lcl|NZ_CP058289.1_prot_WP_000525041.1_1265	lcl|NC_017847.1_prot_WP_000525041.1_1558	lcl|NC_017171.2_prot_WP_000525041.1_3332	lcl|NZ_AP013357.1_prot_WP_000525041.1_1649	lcl|CP006963.1_prot_AHJ93595.1_2141	*	lcl|NC_018706.1_prot_WP_000525041.1_2432	lcl|CP007549.3_prot_AHX27846.1_877	lcl|NC_023028.1_prot_WP_000525037.1_1403
9	9	0.875	lcl|NZ_CP033110.1_prot_WP_005135269.1_1833	lcl|NZ_CP058289.1_prot_WP_031945368.1_1519	lcl|NC_017847.1_prot_WP_000209606.1_1838	lcl|NC_017171.2_prot_WP_000209606.1_3049	lcl|NZ_AP013357.1_prot_WP_000209606.1_1941	lcl|CP006963.1_prot_AHJ93304.1_1848	lcl|CP002522.2_prot_ADX92435.1_2004	lcl|NC_018706.1_prot_WP_000209606.1_2152	*	lcl|NC_023028.1_prot_WP_043960430.1_1668
9	9	0.874	*	lcl|NZ_CP058289.1_prot_WP_000750380.1_1949	lcl|NC_017847.1_prot_WP_000750376.1_2264	lcl|NC_017171.2_prot_WP_000750376.1_2621	lcl|NZ_AP013357.1_prot_WP_000750376.1_2429	lcl|CP006963.1_prot_AHJ92879.1_1421	lcl|CP002522.2_prot_ADX91964.1_1536	lcl|NC_018706.1_prot_WP_000750376.1_1731	lcl|CP007549.3_prot_AHX27706.1_737	lcl|NC_023028.1_prot_WP_023896940.1_2096
9	9	0.874	lcl|NZ_CP033110.1_prot_WP_074031677.1_2198	lcl|NZ_CP058289.1_prot_WP_001983966.1_1830	lcl|NC_017847.1_prot_WP_001990077.1_2146	lcl|NC_017171.2_prot_WP_001990077.1_2739	lcl|NZ_AP013357.1_prot_WP_001990077.1_2309	lcl|CP006963.1_prot_AHJ92995.1_1538	lcl|CP002522.2_prot_ADX92077.1_1648	*	lcl|CP007549.3_prot_AHX29830.1_2862	lcl|NC_023028.1_prot_WP_144080748.1_1978
9	9	0.872	*	lcl|NZ_CP058289.1_prot_WP_000411826.1_1918	lcl|NC_017847.1_prot_WP_000411820.1_2233	lcl|NC_017171.2_prot_WP_000411820.1_2652	lcl|NZ_AP013357.1_prot_WP_000411820.1_2398	lcl|CP006963.1_prot_AHJ92911.1_1453	lcl|CP002522.2_prot_ADX91995.1_1567	lcl|NC_018706.1_prot_WP_000411820.1_1762	lcl|CP007549.3_prot_AHX27675.1_706	lcl|NC_023028.1_prot_WP_023896921.1_2065
9	9	0.872	*	lcl|NZ_CP058289.1_prot_WP_000650942.1_2824	lcl|NC_017847.1_prot_WP_000650943.1_3085	lcl|NC_017171.2_prot_WP_000650943.1_1755	lcl|NZ_AP013357.1_prot_WP_000650943.1_3228	lcl|CP006963.1_prot_AHJ92084.1_619	lcl|CP002522.2_prot_ADX91068.1_640	lcl|NC_018706.1_prot_WP_000650943.1_843	lcl|CP007549.3_prot_AHX29065.1_2096	lcl|NC_023028.1_prot_WP_000564616.1_2868
9	9	0.872	lcl|NZ_CP033110.1_prot_WP_001211804.1_2381	lcl|NZ_CP058289.1_prot_WP_001211809.1_2050	*	lcl|NC_017171.2_prot_WP_001211799.1_2527	lcl|NZ_AP013357.1_prot_WP_001211799.1_2525	lcl|CP006963.1_prot_AHJ92786.1_1328	lcl|CP002522.2_prot_ADX91875.1_1447	lcl|NC_018706.1_prot_WP_001211799.1_1647	lcl|CP007549.3_prot_AHX28172.1_1203	lcl|NC_023028.1_prot_WP_023896999.1_2198
9	9	0.871	lcl|NZ_CP033110.1_prot_WP_000448949.1_2221	lcl|NZ_CP058289.1_prot_WP_000448951.1_1853	lcl|NC_017847.1_prot_WP_000448953.1_2169	lcl|NC_017171.2_prot_WP_000448953.1_2716	lcl|NZ_AP013357.1_prot_WP_000448953.1_2333	lcl|CP006963.1_prot_AHJ92973.1_1516	*	lcl|NC_018706.1_prot_WP_000448953.1_1826	lcl|CP007549.3_prot_AHX29809.1_2841	lcl|NC_023028.1_prot_WP_000448953.1_2001
9	9	0.871	lcl|NZ_CP033110.1_prot_WP_000675263.1_2785	lcl|NZ_CP058289.1_prot_WP_000675277.1_2543	lcl|NC_017847.1_prot_WP_000675273.1_2815	lcl|NC_017171.2_prot_WP_000675273.1_2131	lcl|NZ_AP013357.1_prot_WP_000675269.1_2904	lcl|CP006963.1_prot_AHJ92426.1_965	*	lcl|NC_018706.1_prot_WP_000675273.1_1207	lcl|CP007549.3_prot_AHX28516.1_1547	lcl|NC_023028.1_prot_WP_000675272.1_2613
9	9	0.871	lcl|NZ_CP033110.1_prot_WP_000844343.1_2827	lcl|NZ_CP058289.1_prot_WP_000844343.1_2615	lcl|NC_017847.1_prot_WP_000844343.1_2858	lcl|NC_017171.2_prot_WP_000844343.1_1982	lcl|NZ_AP013357.1_prot_WP_000844343.1_2966	*	lcl|CP002522.2_prot_ADX91288.1_859	lcl|NC_018706.1_prot_WP_000844343.1_1070	lcl|CP007549.3_prot_AHX30091.1_3123	lcl|NC_023028.1_prot_WP_000844343.1_2658
9	9	0.869	*	lcl|NZ_CP058289.1_prot_WP_001186963.1_1931	lcl|NC_017847.1_prot_WP_001186963.1_2246	lcl|NC_017171.2_prot_WP_001186963.1_2639	lcl|NZ_AP013357.1_prot_WP_001186963.1_2411	lcl|CP006963.1_prot_AHJ92898.1_1440	lcl|CP002522.2_prot_ADX91982.1_1554	lcl|NC_018706.1_prot_WP_001186963.1_1749	lcl|CP007549.3_prot_AHX27688.1_719	lcl|NC_023028.1_prot_WP_023896927.1_2078
9	9	0.869	lcl|NZ_CP033110.1_prot_WP_000075463.1_1435	lcl|NZ_CP058289.1_prot_WP_000075471.1_1203	lcl|NC_017847.1_prot_WP_000075462.1_1434	*	lcl|NZ_AP013357.1_prot_WP_000075462.1_1475	lcl|CP006963.1_prot_AHJ93687.1_2235	lcl|CP002522.2_prot_ADX92861.1_2430	lcl|NC_018706.1_prot_WP_000075462.1_2493	lcl|CP007549.3_prot_AHX28806.1_1837	lcl|NC_023028.1_prot_WP_023896562.1_1343
9	9	0.867	lcl|NZ_CP033110.1_prot_WP_005135012.1_1281	lcl|NZ_CP058289.1_prot_WP_001066100.1_1047	lcl|NC_017847.1_prot_WP_001066100.1_1278	lcl|NC_017171.2_prot_WP_001066100.1_3616	*	lcl|CP006963.1_prot_AHJ93846.1_2395	lcl|CP002522.2_prot_ADX93012.1_2581	lcl|NC_018706.1_prot_WP_001066100.1_2648	lcl|CP007549.3_prot_AHX30517.1_3542	lcl|NC_023028.1_prot_WP_023896485.1_1185
9	9	0.865	lcl|NZ_CP033110.1_prot_WP_001258347.1_2326	lcl|NZ_CP058289.1_prot_WP_001258344.1_1995	lcl|NC_017847.1_prot_WP_001258332.1_2303	lcl|NC_017171.2_prot_WP_001258332.1_2582	lcl|NZ_AP013357.1_prot_WP_001258332.1_2469	lcl|CP006963.1_prot_AHJ92841.1_1383	lcl|CP002522.2_prot_ADX91927.1_1499	*	lcl|CP007549.3_prot_AHX30213.1_3246	lcl|NC_023028.1_prot_WP_023896962.1_2135
9	9	0.864	lcl|NZ_CP033110.1_prot_WP_000610147.1_2192	lcl|NZ_CP058289.1_prot_WP_000610149.1_1824	lcl|NC_017847.1_prot_WP_000610147.1_2138	lcl|NC_017171.2_prot_WP_000610147.1_2745	lcl|NZ_AP013357.1_prot_WP_000610147.1_2303	lcl|CP006963.1_prot_AHJ93001.1_1544	lcl|CP002522.2_prot_ADX92083.1_1654	*	lcl|CP007549.3_prot_AHX29835.1_2867	lcl|NC_023028.1_prot_WP_005111095.1_1972
9	9	0.864	lcl|NZ_CP033110.1_prot_WP_001159745.1_3445	lcl|NZ_CP058289.1_prot_WP_001159740.1_3206	lcl|NC_017847.1_prot_WP_001159739.1_3520	lcl|NC_017171.2_prot_WP_001159739.1_1320	lcl|NZ_AP013357.1_prot_WP_001159739.1_3642	lcl|CP006963.1_prot_AHJ91670.1_202	lcl|CP002522.2_prot_ADX90633.1_194	*	lcl|CP007549.3_prot_AHX30360.1_3393	lcl|NC_023028.1_prot_WP_023897423.1_3243
9	9	0.862	lcl|NZ_CP033110.1_prot_WP_000615329.1_2325	lcl|NZ_CP058289.1_prot_WP_000615330.1_1994	lcl|NC_017847.1_prot_WP_000615327.1_2302	lcl|NC_017171.2_prot_WP_000615327.1_2583	lcl|NZ_AP013357.1_prot_WP_000615327.1_2468	lcl|CP006963.1_prot_AHJ92842.1_1384	lcl|CP002522.2_prot_ADX91928.1_1500	*	lcl|CP007549.3_prot_AHX30212.1_3245	lcl|NC_023028.1_prot_WP_023896961.1_2134
9	9	0.862	lcl|NZ_CP033110.1_prot_WP_000854552.1_2722	lcl|NZ_CP058289.1_prot_WP_000854552.1_2478	lcl|NC_017847.1_prot_WP_000854551.1_2754	lcl|NC_017171.2_prot_WP_000854551.1_2200	lcl|NZ_AP013357.1_prot_WP_000854551.1_2835	lcl|CP006963.1_prot_AHJ92497.1_1036	lcl|CP002522.2_prot_ADX91502.1_1073	lcl|NC_018706.1_prot_WP_000854551.1_1276	*	lcl|NC_023028.1_prot_WP_000854552.1_2544
9	9	0.861	lcl|NZ_CP033110.1_prot_WP_000065199.1_2330	lcl|NZ_CP058289.1_prot_WP_001984060.1_1999	lcl|NC_017847.1_prot_WP_000065199.1_2307	lcl|NC_017171.2_prot_WP_000065199.1_2578	lcl|NZ_AP013357.1_prot_WP_000065199.1_2473	lcl|CP006963.1_prot_AHJ92837.1_1379	lcl|CP002522.2_prot_ADX91923.1_1495	*	lcl|CP007549.3_prot_AHX30217.1_3250	lcl|NC_023028.1_prot_WP_000065199.1_2139
9	9	0.861	lcl|NZ_CP033110.1_prot_WP_001127331.1_2390	*	lcl|NC_017847.1_prot_WP_001127331.1_2370	lcl|NC_017171.2_prot_WP_001127331.1_2515	lcl|NZ_AP013357.1_prot_WP_001127331.1_2537	lcl|CP006963.1_prot_AHJ92774.1_1316	lcl|CP002522.2_prot_ADX91863.1_1435	lcl|NC_018706.1_prot_WP_001127331.1_1635	lcl|CP007549.3_prot_AHX28184.1_1215	lcl|NC_023028.1_prot_WP_001127331.1_2206
9	9	0.859	lcl|NZ_CP033110.1_prot_WP_000367435.1_1910	*	lcl|NC_017847.1_prot_WP_000367439.1_1911	lcl|NC_017171.2_prot_WP_000367439.1_2975	lcl|NZ_AP013357.1_prot_WP_000367439.1_2016	lcl|CP006963.1_prot_AHJ93231.1_1775	lcl|CP002522.2_prot_ADX92364.1_1933	lcl|NC_018706.1_prot_WP_000367439.1_2079	lcl|CP007549.3_prot_AHX27240.1_271	lcl|NC_023028.1_prot_WP_025468052.1_1744
9	9	0.859	lcl|NZ_CP033110.1_prot_WP_000807291.1_2962	lcl|NZ_CP058289.1_prot_WP_000807300.1_2751	lcl|NC_017847.1_prot_WP_000807285.1_3010	lcl|NC_017171.2_prot_WP_000807285.1_1830	lcl|NZ_AP013357.1_prot_WP_000807285.1_3103	lcl|CP006963.1_prot_AHJ92160.1_696	lcl|CP002522.2_prot_ADX91143.1_714	lcl|NC_018706.1_prot_WP_000807285.1_918	lcl|CP007549.3_prot_AHX28649.1_1680	*
9	9	0.857	lcl|NZ_CP033110.1_prot_WP_000881940.1_3174	lcl|NZ_CP058289.1_prot_WP_000881947.1_2949	lcl|NC_017847.1_prot_WP_000881953.1_3219	lcl|NC_017171.2_prot_WP_000881953.1_1621	lcl|NZ_AP013357.1_prot_WP_000881953.1_3364	lcl|CP006963.1_prot_AHJ91945.1_479	*	lcl|NC_018706.1_prot_WP_000881953.1_709	lcl|CP007549.3_prot_AHX27043.1_74	lcl|NC_023028.1_prot_WP_023897343.1_2982
9	9	0.854	lcl|NZ_CP033110.1_prot_WP_001061607.1_2848	lcl|NZ_CP058289.1_prot_WP_001061609.1_2636	lcl|NC_017847.1_prot_WP_001061609.1_2879	lcl|NC_017171.2_prot_WP_001061609.1_1961	lcl|NZ_AP013357.1_prot_WP_001061609.1_2987	*	lcl|CP002522.2_prot_ADX91268.1_839	lcl|NC_018706.1_prot_WP_001061609.1_1049	lcl|CP007549.3_prot_AHX29668.1_2700	lcl|NC_023028.1_prot_WP_001061609.1_2679
9	9	0.851	lcl|NZ_CP033110.1_prot_WP_000138015.1_2193	lcl|NZ_CP058289.1_prot_WP_000138016.1_1825	lcl|NC_017847.1_prot_WP_000138008.1_2139	lcl|NC_017171.2_prot_WP_000138008.1_2744	lcl|NZ_AP013357.1_prot_WP_000138008.1_2304	lcl|CP006963.1_prot_AHJ93000.1_1543	lcl|CP002522.2_prot_ADX92082.1_1653	*	lcl|CP007549.3_prot_AHX29834.1_2866	lcl|NC_023028.1_prot_WP_023896871.1_1973
9	9	0.847	lcl|NZ_CP033110.1_prot_WP_000469283.1_1466	*	lcl|NC_017847.1_prot_WP_001017713.1_2666	lcl|NC_017171.2_prot_WP_001017713.1_2288	lcl|NZ_AP013357.1_prot_WP_001017713.1_2747	lcl|CP006963.1_prot_AHJ92585.1_1124	lcl|CP002522.2_prot_ADX91586.1_1158	lcl|NC_018706.1_prot_WP_001017713.1_1364	lcl|CP007549.3_prot_AHX29716.1_2748	lcl|NC_023028.1_prot_WP_001017701.1_2459
9	9	0.846	lcl|NZ_CP033110.1_prot_WP_000667181.1_3443	lcl|NZ_CP058289.1_prot_WP_000667181.1_3204	lcl|NC_017847.1_prot_WP_000667181.1_3518	lcl|NC_017171.2_prot_WP_000667181.1_1322	lcl|NZ_AP013357.1_prot_WP_000667181.1_3640	lcl|CP006963.1_prot_AHJ91672.1_204	lcl|CP002522.2_prot_ADX90635.1_196	*	lcl|CP007549.3_prot_AHX30358.1_3391	lcl|NC_023028.1_prot_WP_144080760.1_3241
9	9	0.843	lcl|NZ_CP033110.1_prot_WP_000107496.1_2560	lcl|NZ_CP058289.1_prot_WP_000107496.1_2290	lcl|NC_017847.1_prot_WP_000107496.1_2483	lcl|NC_017171.2_prot_WP_000107496.1_2404	*	lcl|CP006963.1_prot_AHJ92665.1_1205	lcl|CP002522.2_prot_ADX91757.1_1329	lcl|NC_018706.1_prot_M3Q_RS07725_1524	lcl|CP007549.3_prot_AHX30520.1_2667	lcl|NC_023028.1_prot_WP_000107496.1_2318
9	9	0.841	lcl|NZ_CP033110.1_prot_WP_000692859.1_633	lcl|NZ_CP058289.1_prot_WP_000692859.1_380	lcl|NC_017847.1_prot_WP_162138624.1_583	lcl|NC_017171.2_prot_WP_162138624.1_544	lcl|NZ_AP013357.1_prot_WP_000692859.1_598	lcl|CP006963.1_prot_AHJ94522.1_3075	lcl|CP002522.2_prot_ADX93728.1_3296	lcl|NC_018706.1_prot_WP_162138624.1_3329	*	lcl|NC_023028.1_prot_WP_000692859.1_581
9	9	0.84	lcl|NZ_CP033110.1_prot_WP_000166030.1_2191	lcl|NZ_CP058289.1_prot_WP_001983963.1_1823	lcl|NC_017847.1_prot_WP_001990083.1_2137	lcl|NC_017171.2_prot_WP_001990083.1_2746	lcl|NZ_AP013357.1_prot_WP_001990083.1_2302	lcl|CP006963.1_prot_AHJ93002.1_1545	lcl|CP002522.2_prot_ADX92084.1_1655	*	lcl|CP007549.3_prot_AHX29836.1_2868	lcl|NC_023028.1_prot_WP_032051187.1_1971
9	9	0.836	lcl|NZ_CP033110.1_prot_WP_000183704.1_1911	*	lcl|NC_017847.1_prot_WP_000185062.1_1912	lcl|NC_017171.2_prot_WP_000185062.1_2974	lcl|NZ_AP013357.1_prot_WP_000185062.1_2017	lcl|CP006963.1_prot_AHJ93230.1_1774	lcl|CP002522.2_prot_ADX92363.1_1932	lcl|NC_018706.1_prot_WP_000185062.1_2078	lcl|CP007549.3_prot_AHX27239.1_270	lcl|NC_023028.1_prot_WP_023896781.1_1745
9	9	0.831	lcl|NZ_CP033110.1_prot_WP_000470131.1_2950	lcl|NZ_CP058289.1_prot_WP_000470108.1_2737	lcl|NC_017847.1_prot_WP_000470118.1_2998	lcl|NC_017171.2_prot_WP_000470118.1_1842	*	lcl|CP006963.1_prot_AHJ92170.1_709	lcl|CP002522.2_prot_ADX91152.1_723	lcl|NC_018706.1_prot_WP_000470118.1_930	lcl|CP007549.3_prot_AHX28659.1_1690	lcl|NC_023028.1_prot_WP_023897263.1_2781
9	9	0.83	lcl|NZ_CP033110.1_prot_WP_188146221.1_1908	*	lcl|NC_017847.1_prot_WP_188146221.1_1909	lcl|NC_017171.2_prot_WP_188146221.1_2977	lcl|NZ_AP013357.1_prot_WP_188146221.1_2014	lcl|CP006963.1_prot_AHJ93233.1_1777	lcl|CP002522.2_prot_ADX92366.1_1935	lcl|NC_018706.1_prot_WP_188146221.1_2081	lcl|CP007549.3_prot_AHX27242.1_273	lcl|NC_023028.1_prot_WP_188146221.1_1742
9	9	0.827	lcl|NZ_CP033110.1_prot_WP_000498041.1_2186	lcl|NZ_CP058289.1_prot_WP_000498044.1_1818	lcl|NC_017847.1_prot_WP_000498041.1_2132	lcl|NC_017171.2_prot_WP_000498041.1_2751	lcl|NZ_AP013357.1_prot_WP_000498041.1_2297	lcl|CP006963.1_prot_AHJ93006.1_1550	lcl|CP002522.2_prot_ADX92089.1_1660	*	lcl|CP007549.3_prot_AHX29953.1_2985	lcl|NC_023028.1_prot_WP_043960387.1_1966
9	9	0.827	lcl|NZ_CP033110.1_prot_WP_000572820.1_2961	lcl|NZ_CP058289.1_prot_WP_000572817.1_2750	lcl|NC_017847.1_prot_WP_000572816.1_3009	lcl|NC_017171.2_prot_WP_000572816.1_1831	lcl|NZ_AP013357.1_prot_WP_000572816.1_3102	lcl|CP006963.1_prot_AHJ92161.1_697	lcl|CP002522.2_prot_ADX91144.1_715	lcl|NC_018706.1_prot_WP_000572816.1_919	lcl|CP007549.3_prot_AHX28650.1_1681	*
9	9	0.824	lcl|NZ_CP033110.1_prot_WP_000002414.1_1488	lcl|NZ_CP058289.1_prot_WP_000002408.1_899	lcl|NC_017847.1_prot_WP_000002408.1_2638	lcl|NC_017171.2_prot_WP_000002408.1_2316	lcl|NZ_AP013357.1_prot_WP_000002408.1_1166	lcl|CP006963.1_prot_AHJ92614.1_1153	lcl|CP002522.2_prot_ADX91614.1_1186	lcl|NC_018706.1_prot_WP_000002408.1_1387	lcl|CP007549.3_prot_AHX29743.1_2775	*
9	9	0.82	lcl|NZ_CP033110.1_prot_WP_000291524.1_3437	lcl|NZ_CP058289.1_prot_WP_000291528.1_3198	lcl|NC_017847.1_prot_WP_000291529.1_3512	lcl|NC_017171.2_prot_WP_000291529.1_1328	lcl|NZ_AP013357.1_prot_WP_000291529.1_3634	lcl|CP006963.1_prot_AHJ91678.1_210	lcl|CP002522.2_prot_ADX90641.1_202	*	lcl|CP007549.3_prot_AHX30352.1_3385	lcl|NC_023028.1_prot_WP_000291528.1_3235
9	9	0.819	lcl|NZ_CP033110.1_prot_WP_000256447.1_832	*	lcl|NC_017847.1_prot_WP_000256447.1_774	lcl|NC_017171.2_prot_WP_000256447.1_353	lcl|NZ_AP013357.1_prot_WP_000256447.1_791	lcl|CP006963.1_prot_AHJ94332.1_2884	lcl|CP002522.2_prot_ADX93534.1_3102	lcl|NC_018706.1_prot_WP_000256447.1_3123	lcl|CP007549.3_prot_AHX27375.1_406	lcl|NC_023028.1_prot_WP_000256447.1_769
9	9	0.819	lcl|NZ_CP033110.1_prot_WP_001058257.1_2974	lcl|NZ_CP058289.1_prot_WP_001058260.1_2761	lcl|NC_017847.1_prot_WP_001058259.1_3022	lcl|NC_017171.2_prot_WP_001058259.1_1818	lcl|NZ_AP013357.1_prot_WP_001058259.1_3115	lcl|CP006963.1_prot_AHJ92148.1_684	lcl|CP002522.2_prot_ADX91131.1_702	lcl|NC_018706.1_prot_WP_001058259.1_906	lcl|CP007549.3_prot_AHX28637.1_1668	*
9	9	0.816	lcl|NZ_CP033110.1_prot_WP_000608975.1_2555	lcl|NZ_CP058289.1_prot_WP_000608974.1_2285	lcl|NC_017847.1_prot_WP_000608973.1_2478	lcl|NC_017171.2_prot_WP_000608973.1_2409	*	lcl|CP006963.1_prot_AHJ92670.1_1210	lcl|CP002522.2_prot_ADX91762.1_1334	lcl|NC_018706.1_prot_WP_000608973.1_1529	lcl|CP007549.3_prot_AHX29640.1_2672	lcl|NC_023028.1_prot_WP_000608974.1_2313
9	9	0.816	lcl|NZ_CP033110.1_prot_WP_000971114.1_1938	lcl|NZ_CP058289.1_prot_WP_000971118.1_1615	lcl|NC_017847.1_prot_WP_000971116.1_1939	lcl|NC_017171.2_prot_WP_000971116.1_2944	lcl|NZ_AP013357.1_prot_WP_000971116.1_2044	lcl|CP006963.1_prot_AHJ93203.1_1747	*	lcl|NC_018706.1_prot_WP_000971116.1_2051	lcl|CP007549.3_prot_AHX27212.1_243	lcl|NC_023028.1_prot_WP_043960383.1_1772
9	9	0.815	lcl|NZ_CP033110.1_prot_WP_000047853.1_2851	lcl|NZ_CP058289.1_prot_WP_000047853.1_2639	lcl|NC_017847.1_prot_WP_000047853.1_2882	lcl|NC_017171.2_prot_WP_000047853.1_1958	lcl|NZ_AP013357.1_prot_WP_000047853.1_2990	*	lcl|CP002522.2_prot_ADX91265.1_836	lcl|NC_018706.1_prot_WP_000047853.1_1046	lcl|CP007549.3_prot_AHX29665.1_2697	lcl|NC_023028.1_prot_WP_000047853.1_2682
9	9	0.812	lcl|NZ_CP033110.1_prot_WP_000184464.1_720	lcl|NZ_CP058289.1_prot_WP_005143680.1_466	*	lcl|NC_017171.2_prot_WP_000184466.1_455	lcl|NZ_AP013357.1_prot_WP_000184466.1_687	lcl|CP006963.1_prot_AHJ94431.1_2983	lcl|CP002522.2_prot_ADX93642.1_3210	lcl|NC_018706.1_prot_WP_000184466.1_3234	lcl|CP007549.3_prot_AHX28715.1_1746	lcl|NC_023028.1_prot_WP_000184466.1_668
9	9	0.801	lcl|NZ_CP033110.1_prot_WP_000626445.1_3480	lcl|NZ_CP058289.1_prot_WP_000626445.1_3240	lcl|NC_017847.1_prot_WP_000626445.1_3554	lcl|NC_017171.2_prot_WP_000626445.1_1285	lcl|NZ_AP013357.1_prot_WP_000626445.1_3677	lcl|CP006963.1_prot_AHJ91635.1_167	lcl|CP002522.2_prot_ADX90599.1_160	*	lcl|CP007549.3_prot_AHX26984.1_15	lcl|NC_023028.1_prot_WP_000626445.1_3279
